"uri","label","category","main_tags","event_tags","architecture_tags"
"15/4bc28a85-35e5-3737-8e4e-4b57dc575e95","Le Cheval Bleu","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4bec64dd-bbc5-3c10-9023-1c3da9a65fb8","Office de Tourisme Amboise Val de Loire","act","IncomingTravelAgency;LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/4bfd065d-9ccb-3c45-a895-cec1886a863e","Les hauts de beauval","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/4c255f08-3b7a-3650-b269-ee51ed88f44f","Appartement de La Boisselée","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4c6ba4c8-98b9-39dc-aebb-5e46a5bddfd8","Visite guidée du village du Louroux","church","Church;CityHeritage;CulturalSite;Farm;Mill;PigeonLoft;PlaceOfInterest;ReligiousSite;TechnicalHeritage","","Médiéval"
"15/4c81854a-22cf-3993-a85e-2960ff414bfa","Château de Nitray","castle","Castle;CulturalSite;Museum;ParkAndGarden;PigeonLoft;PlaceOfInterest;RemarkableBuilding;TechnicalHeritage","",""
"15/4c8356ac-ba1e-3232-a34e-20ed40a66148","Hôtel Ibis Styles Tours Centre","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/4c9a94a5-520f-331d-8a8e-0e19a9b22a5f","Château de Chambord","castle","Castle;CulturalSite;ParkAndGarden;PlaceOfInterest;RemarkableBuilding","","Renaissance"
"15/4cf7e8a5-7645-3ba0-bba4-f3f4cac55d22","Vignoble de la Pente des Coutis","tasting","PlaceOfInterest;Producer;TastingProvider","Practice;Product;Tasting",""
"15/4d1eaa87-04e6-3dc8-aa19-104de7bcd10c","Camping Parc de la Grenouillère","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/4d39b930-782b-3ff9-98d3-cf53358b8d16","Musée du Compagnonnage","museum","CulturalSite;Museum;PlaceOfInterest;TechnicalHeritage","",""
"15/4d6129c1-6010-3f7f-b894-60d6f4ecc041","Centre équestre de la Perchais","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;FirstPractice;IntroductionCourse;MultiActivity;Practice;Product",""
"15/4d620560-ec2d-3a79-9f10-c88a37330add","Musée des Beaux-Arts et son jardin","museum","CulturalSite;Museum;ParkAndGarden;PlaceOfInterest","",""
"15/4d6f2f4b-9f65-35b8-b7fe-22079be60feb","L'ancienne Poste de Nouans","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4df4d247-4f28-343c-b4b3-09c54a87bdc1","La Restrie du Haut","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4e1f14de-8bd8-34aa-97c8-203144f4104e","Location de salle et séminaire au relais des Trois Châteaux","act","BusinessPlace;ConventionCentre;PlaceOfInterest","",""
"15/4e23b921-6439-3ed0-8fb6-bc7048775ca1","Plou et Fils","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/4e313d28-8f07-3d86-8dda-8d6860cefae7","Restaurant le Domaine des Thomeaux","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/4eb6ff00-861a-379a-a31e-0d6bdfbd2457","Hôtel Saint-Eloi","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/4ed7fe02-3a6d-3d36-93ea-03e6b6d2d7b2","Le Troglo'riel","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4f057eca-6e43-3b51-a079-91f5b3f876c0","Entre châteaux et vignobles à Limeray","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4f1bd815-acf8-3e9d-960f-f06446f713be","Maison haut de gamme Tours centre avec piscine","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4fa487df-2115-3fe2-915e-9c3647c3fb7b","Balladins Blois nord - Séminaire","act","BusinessPlace;PlaceOfInterest","",""
"15/4fdbfca5-e6a1-3c53-a76e-c7714455e420","Kizou Aventures","sport","PlaceOfInterest;PlayArea;SportsAndLeisurePlace;ThemePark","",""
"15/5040b55b-766f-3771-b130-b36ceb4822ca","Claire Glatigny - Atelier culinaire Blois","sport","PlaceOfInterest;SportsAndLeisurePlace","Course;Practice;Product",""
"15/505918da-6a9b-31fc-8451-39873c533e8f","Centre de Tourisme équestre - Ecurie de la Colinière","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;FirstPractice;IntroductionCourse;MultiActivity;Practice;Product",""
"15/50893118-e02d-35a1-b95e-df462fc31ad0","Campanile Blois-Nord - Restaurant","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/50f60f35-6754-30b8-9eb1-c90df8d1a518","Chez Berru","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/50ff470e-f886-346e-9159-6d0241d67eed","Le domaine des anges - Ecolodges","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/51032c72-6c8f-3ed1-aeb1-321d5e4e2032","L'Auberge du Croissant","bar","BistroOrWineBar;BrasserieOrTavern;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/51e00cee-c07e-3c44-ac08-be45bc1511f2","Le Moulin de Chaudé","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/51ef0a59-47b6-3f5a-a83c-0a11ff28e5e4","Château des Grotteaux","act","BusinessPlace;PlaceOfInterest","",""
"15/52093dd5-14a9-3ffd-b59f-ef6df9877faa","Le Fleuray Hôtel & Restaurant Le Colonial","act","BusinessPlace;PlaceOfInterest","",""
"15/520bfbc0-099a-3f15-8b59-d6770da011f6","Domaine Les Lutinières - J-C DARDEAU","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/52515387-7631-39a6-9807-c2d848de7383","Le Bas Noizay","act","Accommodation;CollectiveAccommodation;GroupLodging;PlaceOfInterest","",""
"15/526aecdb-fde5-346a-b29b-e0a02028a294","Les Ecuries de la Vallée des Rois","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/529f48c0-4d70-3c8a-8362-e0044df14e36","La TAVERNE / Les Relais d'Alsace- Chambray-lès-Tours","Resto","BrasserieOrTavern;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/52a329b8-18a9-38e6-a270-625c06e4b224","Le petit train de Tours","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/52dabf1e-4f03-3cd8-98e5-9c6e5c3d7c7a","Le Relais Chenonceaux","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/5317203a-a3e9-3281-bc27-dea5c913fb27","Citotel Criden","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/531dbc6a-acf1-38a8-a3dd-05e66d8e2232","Les Platanes","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/532166ee-650d-3e02-8d83-c5cd57ec8ecc","Appart' Louis XII","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5384475b-4657-3030-92df-2d6905392578","La Charpraie","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/53d6fd49-bd0a-3478-8ae2-275a35f1b5f1","Camping Onlycamp Le Sabot","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/541316ec-50c1-374e-9968-e63a5c516d49","Underground laser-game","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/541f4680-61bd-3bb5-b7fd-db4078e08d44","Croisière à bord de la péniche-hôtel Nymphéa","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/544ef2f9-81b3-306e-8ccc-3d6614b8118f","Max Vauché, Chocolatier Créateur","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/5466aace-8e3e-3115-8287-2089d5b610a7","Château de Bridoré","act","CulturalSite;DefenceSite;FortifiedCastle;PlaceOfInterest","","Médiéval"
"15/5489eea2-a0b0-35b4-a4d2-06ed64995415","Plan d'eau ""les Grèves des Tuileries""","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/54ac4e16-b088-3a8f-8a25-05c0d1598c9d","Le grand gîte du Tremblay","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/55366429-9ba1-3629-938a-806ecda387df","Rouge Gorge | Gîtes les Closeaux","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/555c86ea-817f-31c6-af9c-6582e2806be0","Novotel Amboise","act","BusinessPlace;ConventionCentre;PlaceOfInterest","",""
"15/5622ae67-e30e-3812-98e7-d9debbd2c58d","Chantoiseau","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/564a9208-9a31-3f5c-8483-8d5ad70bd2c7","A La Lettre Thé","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/564c822d-932a-37d8-bd2a-abac0d621095","Kyriad Blois-Vineuil","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/56542510-2d46-35d3-ba36-8550bdaa40e3","La Pillebourdière","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/56542f85-f2cf-3558-bb80-c34449f0da57","Pontlevoy Summer Camp","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/56694810-6295-3f68-8f46-2ed3c83678c6","Aire de stationnement pour camping-cars - Domaine de la Plante d'Or","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/568bfdc8-723c-321a-89fc-4fc629d20e4f","Ethic Etapes Ile d'Or Amboise","act","Accommodation;CollectiveAccommodation;PlaceOfInterest;YouthHostelAndInternationalCenter","",""
"15/56a7ca39-350e-3704-b656-36113e526209","Les Guivault","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/56ebf632-dbef-39a0-bce8-d72fa97d46da","La Bosnière - La Grange","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/56fd5fc0-7fd5-34bd-ad39-cfa6cdffc11d","Balladins Tours Sud","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/571c77b2-1402-30c9-bb54-a2c93aa7421e","Cave de l'Aubras (EARL Badin)","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/57206237-3ccf-395b-b02f-b91fccedc7a7","Maison-Musée Lansyer","museum","CulturalSite;InterpretationCentre;Museum;ParkAndGarden;PlaceOfInterest","",""
"15/57889a05-ed6b-3a5f-83ec-317774745433","La mare aux bambous","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/579118a3-aa80-3033-a186-34a6f1f14386","Aire d'accueil camping-cars ""Le Relais des Berges du Cher"" Azay-sur-Cher","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/57a6c169-8dea-3900-8525-9e72d035f559","Central Club","sport","PlaceOfInterest;SportsAndLeisurePlace","MultiActivity;Practice;Product",""
"15/57ebf787-704e-33a7-8e26-f51f8632333d","Office de tourisme Montlouis-Vouvray - Touraine Val de Loire Bureau de Vouvray","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/583f3cfa-8386-3287-9858-b78659efdec7","LA MAISON DU SAULE","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/584ec428-f41a-3969-89d8-96473f6c192c","Léonard de Vinci","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/58704b0c-af67-3cb5-92ad-834cece2bd7e","Les Lilas","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/58930d09-9845-38c3-be23-7d5c618fc71b","La Toue Cabanée La Salamandre","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/58a6aebf-4088-3419-8318-25a2df3724d9","Caves Cathelineau","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/58b3dedd-37f2-324d-8448-e4e71f9e1c3a","Meublé Madame Joyot","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/58bf8864-7898-3681-b0da-0f5d6c2a3374","Les Pignons","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/58c43ee6-e86a-3f7c-9a57-03e477fcd889","Gîte du Béguinage","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/58f0e8d9-0c8b-3d62-b174-8b277e0f8353","France Montgolfières","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/58f650d1-58ab-38ef-a88f-3e7658cb30eb","Domaine De La Trigaliere - Le Séchoir","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/59534538-3732-3bd6-8be4-cdb98717fb2d","Atelier de vannerie M Hélène Métezeau","sport","PlaceOfInterest;SportsAndLeisurePlace","DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/598edb64-e821-39ee-a2b7-9c65907f9fda","Gîte Gabrielle","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/599b88ab-77a1-3ea0-9e66-10a3b7fe6e1f","Cours de cuisine et de pâtisserie, coaching culinaire","sport","PlaceOfInterest;SportsAndLeisurePlace","Course;Practice;Product",""
"15/59f8a9c2-762b-347a-9e53-b17b7c4df144","La Tour de Lierre - Jeanne d'Arc","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5a296617-bebd-330a-a30e-aba081b5dfc4","Ferme de Bellevue","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/5a3f9e0f-657f-3c72-b50f-652b483124a0","Château de Valmer - Vins et Jardins","castle","Castle;Church;CulturalSite;ParkAndGarden;PigeonLoft;PlaceOfInterest;ReligiousSite;RemarkableBuilding;TechnicalHeritage","",""
"15/5a69169c-beaa-3227-938c-aff2d78d933a","Gîtes du Château","act","Accommodation;CollectiveAccommodation;GroupLodging;PlaceOfInterest","",""
"15/5a75a214-27e1-3318-9df3-6e108590d51d","PRESSOIR 37","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5ab4ecb4-53b9-3d62-8d9b-7acb88f28d52","Domaine Le PIGEONNIER","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/5abb7670-d0d9-3c07-83f6-44cd2eaaf204","La Vallée de Vaux","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/5ac953bc-baad-3dbf-b7f1-84e92ef027f3","Domaine Brazilier","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/5acfcc42-252a-36bd-9996-09d34c24e5fc","Gîte du Petit Coteau","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5ae5b88e-722a-32e2-ac59-dda1611c91f4","Visites guidées en Segway","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/5aee2869-1449-36cc-aa6a-6d6d968c039a","Les roulottes Manouches","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5af15472-8b61-3f72-89b3-c0b0ff6b4dbd","La Loire en Tonneaux","bar","BistroOrWineBar;FastFoodRestaurant;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/5b02d5c1-be9b-3eae-8c3a-b4b02603f8da","Hôtel INN DESIGN Tours","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/5b0eeb12-1694-33ac-a57f-74c923194222","Etang du Louroux","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/5b2abd16-9d8b-3842-9aa3-35fca99a1294","Les Glycines","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5b317cde-e91b-3efa-ab17-11cdca8e65f5","Aire de stationnement pour camping-cars - EARL Badin","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/5b40bf94-81fd-3e75-8a28-a39a81359f43","Hotel & Spa du Domaine des Thomeaux","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/5b79ae60-f5ac-3f10-8dac-21d88601dac3","Les Hortensias","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5b8a20b5-88dd-3283-93ed-94a13558a32b","Parc de la Reuille","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/5b95bc33-c62c-3ac3-b829-5835a2b3989a","Cachots d'Hôtes de la Tour Beauvoir","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/5bcc2b62-69f7-3529-b2b3-2795f5379fdf","Le Domaine de la Gabillière","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/5be3734b-5202-3919-9a19-8dc6d3a94cc1","Office de tourisme Montlouis-Vouvray : Touraine Val de Loire - Bureau de Montlouis","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/5c0ce62a-a633-3c8f-9a5a-178fec0573c5","Le Bellevue","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/5c18a053-28cf-32a9-ae7e-8b6be7d5c995","Domaine Jean-François Mérieau","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/5c555287-32e6-33fc-a291-48d8efa34611","Vert-Event - Hôtel Val de Loire","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;Product;Rental",""
"15/5c5e21ce-d002-31f4-9b1e-f159f85aca5a","Ferme de la Basse Roche","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/5cda6a34-67ed-33bd-b92e-d3caf0c37bf4","Location de salle et séminaire au Château de Chambord","act","BusinessPlace;ConventionCentre;PlaceOfInterest","",""
"15/5ce56c2c-6f1b-31ab-bf1a-8c047912e5fc","Domaine de Candé","castle","Castle;CulturalSite;NaturalHeritage;ParkAndGarden;PlaceOfInterest;RemarkableBuilding","","Contemporain"
"15/5cf4c7cb-a229-317b-a8ae-54f5e1f10f32","Le Four à Pain du Domaine des Cyclamens","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5d00967f-26a5-3c80-a0e0-4581a7505c67","La Cave Insolite - François Chidaine","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/5d020662-1992-33c9-9217-14392c271511","Hôtel Restaurant Luccotel","act","BusinessPlace;ConventionCentre;PlaceOfInterest","",""
"15/5d66b409-17ce-39da-9e36-b00cc0055a5c","Camping Huttopia Les Châteaux","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/5d7fcc74-43df-3092-bf79-1e1972cee51a","Chez Lucie en Touraine","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5db37a87-babd-36b4-9996-84864bea7cd5","Le rivage","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5dcec0f6-9c3e-31a1-8f0f-eb9a50c18cab","Domaine des Tabourelles","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/5e066b1b-3a8d-39e7-b04f-4fd92ceb0652","Tir à l'arc - Loisirs Loire Valley","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;DevelopmentCourse;EquipmentRental;FirstPractice;FreePractice;IntroductionCourse;Practice;Product;Rental",""
"15/5e375b3a-b0df-3b4e-b13c-bae0942aa200","Le Laurenty","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/5e6b96a2-99b8-3216-9f61-b57f6651d11c","Auberge de la Treille","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/5ea334d9-cdcd-3850-b8e3-49626b4a3deb","Aire Camping-Car Park de Montrichard","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/5ec9949d-e64b-3aa3-97f0-d27fd929c890","Les petits vélos de Chenonceaux - Bike rental","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;Product;Rental",""
"15/5efe52c5-f2cf-32dd-8916-c6ed38d1697e","Suite Angélique","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5f53ed5b-fe6b-3c18-9459-d5dbe761b98b","Aire camping-car Caves du Père Auguste","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/5f6aac36-5918-320a-bf6d-c805f6a1a3a1","Gîte de la Roue - Le Moulin de Sainte-Croix","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5f82a4eb-53a5-3061-a044-8a5e45935485","Gîte de la Croix Verte","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/5f84dfea-8ead-3f0d-966b-3c2bd2abfe39","Maison des vins de Chambord","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
