"type","seq_id","item_id","main_tags","event_tags","archi_tags"
"culturel","193","14","BrasserieOrTavern","",""
"culturel","193","15","Museum","",""
"culturel","193","16","ParkAndGarden;Ruins;Tower;Castle","",""
"culturel","193","17","NaturalHeritage","",""
"culturel","193","18","SelfCateringAccommodation","",""
"culturel","193","19","SelfCateringAccommodation","",""
"culturel","194","0","HotelRestaurant","",""
"culturel","194","1","ParkAndGarden","",""
"culturel","194","2","WineCellar;Producer","Practice;Product;Tasting",""
"culturel","194","3","CityHeritage;PigeonLoft;Mill;Church;Farm","","Médiéval"
"culturel","194","4","Museum;TechnicalHeritage","",""
"culturel","194","5","HotelRestaurant","",""
"culturel","194","6","HotelRestaurant","",""
"culturel","194","7","SelfCateringAccommodation","",""
"culturel","194","8","HolidayCentre","",""
"culturel","194","9","FarmhouseInn","",""
"culturel","194","10","ParkAndGarden;Castle","",""
"culturel","194","11","Museum;TechnicalHeritage","",""
"culturel","194","12","Church","",""
"culturel","194","13","ParkAndGarden;Museum;TechnicalHeritage;Castle","",""
"culturel","194","14","Museum","",""
"culturel","194","15","ParkAndGarden;Castle","","Contemporain"
"culturel","194","16","GroupLodging","",""
"culturel","194","17","HolidayResort","",""
"culturel","194","18","SelfCateringAccommodation","",""
"culturel","195","0","HotelRestaurant","",""
"culturel","195","1","ArcheologicalSite;ReligiousSite;Museum;TechnicalHeritage","","Gallo-romain"
"culturel","195","2","ParkAndGarden;Castle","",""
"culturel","195","3","ParkAndGarden","",""
"culturel","195","4","WineCellar;Producer","Practice;Product;Tasting",""
"culturel","195","5","ParkAndGarden;Monastery;Abbey;Cloister","",""
"culturel","195","6","HotelRestaurant","",""
"culturel","195","7","HotelRestaurant","",""
"culturel","195","8","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"culturel","195","9","Museum","",""
"culturel","195","10","CityHeritage;MegalithDolmenMenhir","",""
"culturel","195","11","NaturalHeritage;Museum","","Contemporain"
"culturel","195","12","Bridge;Dungeon;CityHeritage;Church;IndustrialSite","","Renaissance;Médiéval;Roman"
"culturel","195","13","Church","",""
"culturel","195","14","InterpretationCentre;Museum;TechnicalHeritage","",""
"culturel","195","15","ClubOrHolidayVillage","",""
"culturel","195","16","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"culturel","195","17","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"culturel","196","0","HotelRestaurant","",""
"culturel","196","1","ParkAndGarden;Castle","","Renaissance"
"culturel","196","2","SportsAndLeisurePlace;EquipmentRepairShop;EquipmentRentalShop","Rental;Product;EquipmentRental",""
"culturel","196","3","ParkAndGarden;Castle","",""
"culturel","196","4","BrasserieOrTavern","",""
"culturel","196","5","Museum;TechnicalHeritage","","Renaissance;Xixe siècle"
"culturel","196","6","YouthHostelAndInternationalCenter","",""
"culturel","196","7","HotelRestaurant","",""
"culturel","196","8","HotelRestaurant","",""
"culturel","196","9","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Product;Practice;Rental;EquipmentRental",""
"culturel","196","10","Museum;RemembranceSite","",""
"culturel","196","11","FarmhouseInn","",""
"culturel","196","12","Museum","",""
"culturel","196","13","HotelRestaurant","",""
"culturel","196","14","YouthHostelAndInternationalCenter","",""
"culturel","196","15","HotelRestaurant","",""
"culturel","197","0","SelfCateringAccommodation","",""
"culturel","197","1","Museum","",""
"culturel","197","2","ParkAndGarden","",""
"culturel","197","3","ClubOrHolidayVillage","",""
"culturel","197","4","SelfCateringAccommodation","",""
"culturel","197","5","SelfCateringAccommodation","",""
"culturel","197","6","HotelRestaurant","",""
"culturel","197","7","ParkAndGarden;Tower;Castle","",""
"culturel","197","8","ParkAndGarden","",""
"culturel","197","9","ParkAndGarden;Castle","",""
"culturel","197","10","YouthHostelAndInternationalCenter","",""
"culturel","197","11","HotelRestaurant","",""
"culturel","198","0","HotelRestaurant","",""
"culturel","198","1","NaturalHeritage;Mill","",""
"culturel","198","2","BrasserieOrTavern","",""
"culturel","198","3","Church","",""
"culturel","198","4","HotelRestaurant","",""
"culturel","198","5","HotelRestaurant","",""
"culturel","198","6","FastFoodRestaurant;HotelRestaurant","",""
"culturel","198","7","Museum;Castle","",""
"culturel","198","8","Castle","",""
"culturel","198","9","ParkAndGarden","",""
"culturel","198","10","Museum","",""
"culturel","198","11","PointOfView","",""
"culturel","198","12","HolidayCentre","",""
"culturel","198","13","FastFoodRestaurant;HotelRestaurant","",""
"culturel","199","0","HotelRestaurant","",""
"culturel","199","1","InterpretationCentre;Museum;TechnicalHeritage","",""
"culturel","199","2","WineCellar;Producer","Practice;Product;Tasting",""
"culturel","199","3","GroupLodging","",""
"culturel","199","4","ParkAndGarden;Museum;Castle","","Renaissance"
"culturel","199","5","Restaurant","",""
"culturel","199","6","Church","","Renaissance;Médiéval"
"culturel","199","7","ParkAndGarden;Castle","","Médiéval"
"culturel","199","8","LocalTouristOffice;IncomingTravelAgency","",""
"culturel","199","9","HotelRestaurant","",""
"culturel","199","10","SelfCateringAccommodation","",""
"culturel","199","11","Museum","",""
"culturel","199","12","YouthHostelAndInternationalCenter","",""
"culturel","199","13","LocalTouristOffice;IncomingTravelAgency","",""
"culturel","199","14","CafeOrTeahouse;BrasserieOrTavern;FastFoodRestaurant","",""
"culturel","199","15","Ruins;CityHeritage;FortifiedSet;Museum;TechnicalHeritage;CaveSinkholeOrAven;Collegiate","",""
"culturel","199","16","Castle","",""
"culturel","199","17","SelfCateringAccommodation","",""
"culturel","199","18","SelfCateringAccommodation","",""
"jeunes","200","0","CamperVanArea","",""
"jeunes","200","1","NaturalHeritage;Museum;TechnicalHeritage","",""
"jeunes","200","2","Restaurant","",""
"jeunes","200","3","CamperVanArea","",""
"jeunes","200","4","ClubOrHolidayVillage","",""
"jeunes","200","5","CamperVanArea","",""
"jeunes","200","6","SelfCateringAccommodation","",""
"jeunes","200","7","NaturalHeritage","",""
"jeunes","200","8","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","200","9","FortifiedCastle;Museum;Castle","","Renaissance;Médiéval"
"jeunes","200","10","ParkAndGarden","",""
"jeunes","200","11","SelfCateringAccommodation","",""
"jeunes","200","12","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","200","13","SelfCateringAccommodation","",""
"jeunes","201","0","SelfCateringAccommodation","",""
"jeunes","201","1","SelfCateringAccommodation","",""
"jeunes","201","2","SelfCateringAccommodation","",""
"jeunes","201","3","SelfCateringAccommodation","",""
"jeunes","201","4","ParkAndGarden","",""
"jeunes","201","5","ParkAndGarden","",""
"jeunes","201","6","NaturalHeritage","",""
"jeunes","201","7","NaturalHeritage","",""
"jeunes","201","8","NaturalHeritage;Museum;IndustrialSite","",""
"jeunes","201","9","SelfCateringAccommodation","",""
"jeunes","201","10","SelfCateringAccommodation","",""
"jeunes","202","0","SelfCateringAccommodation","",""
"jeunes","202","1","NaturalHeritage","",""
"jeunes","202","2","ParkAndGarden;Castle","","Contemporain"
"jeunes","202","3","GroupLodging","",""
"jeunes","202","4","CulturalSite;CaveSinkholeOrAven","",""
"jeunes","202","5","SportsAndLeisurePlace;EquipmentRepairShop;EquipmentRentalShop","Rental;Product;EquipmentRental",""
"jeunes","202","6","ParkAndGarden;Castle","","Renaissance"
"jeunes","202","7","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;Practice;Product;Course;DevelopmentCourse;IntroductionCourse;EquipmentRental;FreePractice",""
"jeunes","202","8","ParkAndGarden","",""
"jeunes","202","9","ParkAndGarden","",""
"jeunes","202","10","SelfCateringAccommodation","",""
"jeunes","202","11","YouthHostelAndInternationalCenter","",""
"jeunes","202","12","SelfCateringAccommodation","",""
"jeunes","202","13","HotelRestaurant","",""
"jeunes","202","14","GroupLodging","",""
"jeunes","202","15","ParkAndGarden;NaturalHeritage","",""
"jeunes","202","16","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","202","17","ParkAndGarden","",""
"jeunes","202","18","ParkAndGarden","",""
"jeunes","202","19","HotelRestaurant","",""
"jeunes","202","20","HolidayCentre","",""
"jeunes","202","21","HotelRestaurant","",""
"jeunes","203","0","SelfCateringAccommodation","",""
"jeunes","203","1","HolidayResort","",""
"jeunes","203","2","Museum","",""
"jeunes","203","3","Restaurant","",""
"jeunes","203","4","StopOverOrGroupLodge;GroupLodging","",""
"jeunes","203","5","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"jeunes","203","6","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","203","7","InterpretationCentre;Museum;TechnicalHeritage","",""
"jeunes","203","8","NaturalHeritage","",""
"jeunes","203","9","ClubOrHolidayVillage","",""
"jeunes","203","10","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;MultiActivity;Practice;Product;Course;DevelopmentCourse;Rental;EquipmentRental;FreePractice",""
"jeunes","203","11","SelfCateringAccommodation","",""
"jeunes","203","12","HolidayCentre","",""
"jeunes","203","13","SelfCateringAccommodation","",""
"jeunes","203","14","SelfCateringAccommodation","",""
"jeunes","203","15","Church","","Roman"
"jeunes","203","16","Restaurant","",""
"jeunes","203","17","ParkAndGarden;Castle","",""
"jeunes","203","18","SelfCateringAccommodation","",""
"jeunes","203","19","YouthHostelAndInternationalCenter","",""
"jeunes","203","20","SelfCateringAccommodation","",""
"jeunes","204","0","SelfCateringAccommodation","",""
"jeunes","204","1","NaturalHeritage","",""
"jeunes","204","2","NaturalHeritage","",""
"jeunes","204","3","ParkAndGarden","",""
"jeunes","204","4","NaturalHeritage;Mill","",""
"jeunes","204","5","SelfCateringAccommodation","",""
"jeunes","204","6","SelfCateringAccommodation","",""
"jeunes","204","7","SelfCateringAccommodation","",""
"jeunes","204","8","SelfCateringAccommodation","",""
"jeunes","204","9","FortifiedCastle","","Médiéval"
"jeunes","204","10","HolidayResort","",""
"jeunes","204","11","SelfCateringAccommodation","",""
"jeunes","205","0","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","205","1","Church","",""
"jeunes","205","2","Restaurant","",""
"jeunes","205","3","PointOfView","",""
"jeunes","205","4","YouthHostelAndInternationalCenter","",""
"jeunes","205","5","WineCellar;Cooperative","Practice;Product;Tasting",""
"jeunes","205","6","ParkAndGarden","",""
"jeunes","205","7","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","205","8","GroupLodging","",""
"jeunes","205","9","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","205","10","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","205","11","SelfCateringAccommodation","",""
"jeunes","205","12","NaturalHeritage;Mill","",""
"jeunes","205","13","ParkAndGarden;Church;Castle","",""
"jeunes","205","14","CaveSinkholeOrAven;Museum","",""
"jeunes","205","15","CulturalSite;CaveSinkholeOrAven","",""
"jeunes","205","16","ParkAndGarden;CityHeritage","",""
"jeunes","205","17","SelfCateringAccommodation","",""
"jeunes","205","18","HolidayResort","",""
"jeunes","205","19","SelfCateringAccommodation","",""
"jeunes","206","0","CamperVanArea","",""
"jeunes","206","1","ParkAndGarden;InterpretationCentre;Castle","","Renaissance;Contemporain;Gothique"
"jeunes","206","2","ParkAndGarden","",""
"jeunes","206","3","ParkAndGarden;TechnicalHeritage;Castle","","Contemporain;Renaissance"
"jeunes","206","4","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","206","5","CamperVanArea","",""
"jeunes","206","6","CityHeritage","","Renaissance;Gothique;Xixe siècle"
"jeunes","206","7","CamperVanArea","",""
"jeunes","206","8","SelfCateringAccommodation","",""
"jeunes","206","9","Museum","",""
"jeunes","206","10","YouthHostelAndInternationalCenter","",""
"jeunes","206","11","CafeOrTeahouse;Restaurant","",""
"jeunes","206","12","Church","",""
"jeunes","206","13","SelfCateringAccommodation","",""
"jeunes","206","14","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","206","15","SelfCateringAccommodation","",""
"jeunes","207","0","SelfCateringAccommodation","",""
"jeunes","207","1","SelfCateringAccommodation","",""
"jeunes","207","2","ClubOrHolidayVillage","",""
"jeunes","207","3","SelfCateringAccommodation","",""
"jeunes","207","4","SelfCateringAccommodation","",""
"jeunes","207","5","NaturalHeritage;Mill","",""
"jeunes","207","6","ParkAndGarden;CaveSinkholeOrAven","",""
"jeunes","207","7","Basilica;Museum;Convent","",""
"jeunes","207","8","Church","",""
"jeunes","207","9","ParkAndGarden","",""
"jeunes","207","10","ParkAndGarden","",""
"jeunes","207","11","SelfCateringAccommodation","",""
"jeunes","207","12","Tower;Cloister;TechnicalHeritage;Cathedral","",""
"jeunes","207","13","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","207","14","SelfCateringAccommodation","",""
"jeunes","208","0","SelfCateringAccommodation","",""
"jeunes","208","1","SelfCateringAccommodation","",""
"jeunes","208","2","ClubOrHolidayVillage","",""
"jeunes","208","3","SelfCateringAccommodation","",""
"jeunes","208","4","SelfCateringAccommodation","",""
"jeunes","208","5","CulturalSite;CaveSinkholeOrAven","",""
"jeunes","208","6","ParkAndGarden","",""
"jeunes","208","7","ParkAndGarden;Citadel;Abbey;Castle;Mill;Cloister","",""
"jeunes","208","8","NaturalHeritage","",""
"jeunes","208","9","CulturalSite;CaveSinkholeOrAven","",""
"jeunes","208","10","NaturalHeritage","",""
"jeunes","208","11","NaturalHeritage;Mill","",""
"jeunes","208","12","SelfCateringAccommodation","",""
"jeunes","208","13","FortifiedCastle","","Médiéval"
"jeunes","208","14","SelfCateringAccommodation","",""
"jeunes","209","0","CamperVanArea","",""
"jeunes","209","1","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","209","2","Church","","Roman"
"jeunes","209","3","Restaurant","",""
"jeunes","209","4","HolidayResort","",""
"jeunes","209","5","CamperVanArea","",""
"jeunes","209","6","GroupLodging","",""
"jeunes","209","7","StopOverOrGroupLodge","",""
"jeunes","209","8","CamperVanArea","",""
"jeunes","209","9","SelfCateringAccommodation","",""
"jeunes","209","10","Museum","",""
"jeunes","209","11","ParkAndGarden","","Contemporain"
"jeunes","209","12","SelfCateringAccommodation","",""
"jeunes","209","13","HolidayCentre","",""
"jeunes","209","14","SelfCateringAccommodation","",""
"jeunes","210","0","HotelRestaurant","",""
"jeunes","210","1","ParkAndGarden;PigeonLoft;Museum;Castle","",""
"jeunes","210","2","ParkAndGarden","",""
"jeunes","210","3","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;MultiActivity;Practice;Product;Course;DevelopmentCourse;Rental;EquipmentRental;FreePractice",""
"jeunes","210","4","HotelRestaurant","",""
"jeunes","210","5","GroupLodging","",""
"jeunes","210","6","HotelRestaurant","",""
"jeunes","210","7","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","210","8","ParkAndGarden;CaveSinkholeOrAven","",""
"jeunes","210","9","Restaurant","",""
"jeunes","210","10","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","210","11","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","210","12","GroupLodging","",""
"jeunes","210","13","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","211","0","SelfCateringAccommodation","",""
"jeunes","211","1","ParkAndGarden","",""
"jeunes","211","2","ParkAndGarden","",""
"jeunes","211","3","Restaurant","",""
"jeunes","211","4","NaturalHeritage","",""
"jeunes","211","5","SelfCateringAccommodation","",""
"jeunes","211","6","StopOverOrGroupLodge;GroupLodging","",""
"jeunes","211","7","HolidayResort","",""
"jeunes","211","8","SelfCateringAccommodation","",""
"jeunes","211","9","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","211","10","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","211","11","HolidayCentre","",""
"jeunes","211","12","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","212","0","SelfCateringAccommodation","",""
"jeunes","212","1","Ruins;Museum;RomanPath","","Gallo-romain"
"jeunes","212","2","ParkAndGarden","",""
"jeunes","212","3","SelfCateringAccommodation","",""
"jeunes","212","4","YouthHostelAndInternationalCenter","",""
"jeunes","212","5","SelfCateringAccommodation","",""
"jeunes","212","6","CamperVanArea","",""
"jeunes","212","7","ParkAndGarden","","Contemporain"
"jeunes","212","8","ParkAndGarden","",""
"jeunes","212","9","CamperVanArea","",""
"jeunes","212","10","ClubOrHolidayVillage","",""
"jeunes","212","11","HolidayResort","",""
"jeunes","212","12","CamperVanArea","",""
"jeunes","213","0","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","213","1","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","213","2","FortifiedCastle","","Médiéval"
"jeunes","213","3","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","213","4","SelfCateringAccommodation","",""
"jeunes","213","5","CityHeritage;PigeonLoft;Mill;Church;Farm","","Médiéval"
"jeunes","213","6","ParkAndGarden;CaveSinkholeOrAven","",""
"jeunes","213","7","ParkAndGarden","",""
"jeunes","213","8","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","213","9","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;MultiActivity;Practice;Product;Rental;EquipmentRental;FreePractice",""
"jeunes","213","10","ParkAndGarden","",""
"jeunes","213","11","WineCellar;Cooperative","Practice;Product;Tasting",""
"jeunes","213","12","SelfCateringAccommodation","",""
"jeunes","213","13","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","213","14","SelfCateringAccommodation","",""
"jeunes","214","0","CamperVanArea","",""
"jeunes","214","1","NaturalHeritage","",""
"jeunes","214","2","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","214","3","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"jeunes","214","4","CamperVanArea","",""
"jeunes","214","5","HolidayCentre","",""
"jeunes","214","6","CamperVanArea","",""
"jeunes","214","7","SelfCateringAccommodation","",""
"jeunes","214","8","Museum;TechnicalHeritage","",""
"jeunes","214","9","BrasserieOrTavern","",""
"jeunes","214","10","ParkAndGarden;CityHeritage","",""
"jeunes","214","11","SelfCateringAccommodation","",""
"jeunes","214","12","SelfCateringAccommodation","",""
"jeunes","215","0","SelfCateringAccommodation","",""
"jeunes","215","1","SportsAndLeisurePlace","AccompaniedPractice;MultiActivity;Practice;Product;Course;DevelopmentCourse;IntroductionCourse;FirstPractice",""
"jeunes","215","2","BrasserieOrTavern","",""
"jeunes","215","3","SelfCateringAccommodation","",""
"jeunes","215","4","YouthHostelAndInternationalCenter","",""
"jeunes","215","5","SelfCateringAccommodation","",""
"jeunes","215","6","SelfCateringAccommodation","",""
"jeunes","215","7","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","215","8","NaturalHeritage","",""
"jeunes","215","9","ParkAndGarden","",""
"jeunes","215","10","Restaurant","",""
"jeunes","215","11","SelfCateringAccommodation","",""
"jeunes","215","12","YouthHostelAndInternationalCenter","",""
"jeunes","215","13","HolidayResort","",""
"jeunes","215","14","SelfCateringAccommodation","",""
"jeunes","216","0","SelfCateringAccommodation","",""
"jeunes","216","1","Chapel;Castle","","Classique"
"jeunes","216","2","BrasserieOrTavern","",""
"jeunes","216","3","ParkAndGarden;PigeonLoft;Church;Castle","",""
"jeunes","216","4","Abbey;Cloister;Church","","Gothique;Roman"
"jeunes","216","5","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Product;Practice;Rental;EquipmentRental;FreePractice",""
"jeunes","216","6","SelfCateringAccommodation","",""
"jeunes","216","7","SelfCateringAccommodation","",""
"jeunes","216","8","SelfCateringAccommodation","",""
"jeunes","216","9","ParkAndGarden;PigeonLoft;Museum;Castle","",""
"jeunes","216","10","ParkAndGarden","",""
"jeunes","216","11","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"jeunes","216","12","CaveSinkholeOrAven;Museum","",""
"jeunes","216","13","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"jeunes","216","14","NaturalHeritage","",""
"jeunes","216","15","SelfCateringAccommodation","",""
"jeunes","216","16","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","216","17","GroupLodging","",""
"jeunes","216","18","SelfCateringAccommodation","",""
"jeunes","217","0","SelfCateringAccommodation","",""
"jeunes","217","1","NaturalHeritage","",""
"jeunes","217","2","ParkAndGarden","",""
"jeunes","217","3","SelfCateringAccommodation","",""
"jeunes","217","4","YouthHostelAndInternationalCenter","",""
"jeunes","217","5","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","217","6","SelfCateringAccommodation","",""
"jeunes","217","7","SelfCateringAccommodation","",""
"jeunes","217","8","SelfCateringAccommodation","",""
"jeunes","217","9","HolidayResort","",""
"jeunes","217","10","SelfCateringAccommodation","",""
"jeunes","218","0","SelfCateringAccommodation","",""
"jeunes","218","1","NaturalHeritage;Mill","",""
"jeunes","218","2","ParkAndGarden;NaturalHeritage","",""
"jeunes","218","3","NaturalHeritage","",""
"jeunes","218","4","Restaurant","",""
"jeunes","218","5","ParkAndGarden;Castle","","Médiéval"
"jeunes","218","6","SelfCateringAccommodation","",""
"jeunes","218","7","CityHeritage;MegalithDolmenMenhir","",""
"jeunes","218","8","SelfCateringAccommodation","",""
"jeunes","218","9","BrasserieOrTavern;HotelRestaurant","",""
"jeunes","218","10","Museum","",""
"jeunes","218","11","HolidayCentre","",""
"jeunes","218","12","Museum;TechnicalHeritage","",""
"jeunes","218","13","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;Practice;Product;EquipmentRental;DevelopmentCourse;IntroductionCourse;FirstPractice;FreePractice",""
"jeunes","218","14","HolidayResort","",""
"jeunes","218","15","Museum","",""
"jeunes","218","16","ParkAndGarden","",""
"jeunes","218","17","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","218","18","ParkAndGarden;CityHeritage","",""
"jeunes","218","19","BrasserieOrTavern;HotelRestaurant","",""
"jeunes","218","20","ClubOrHolidayVillage","",""
"jeunes","218","21","BrasserieOrTavern;HotelRestaurant","",""
"jeunes","219","0","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","219","1","Museum;TechnicalHeritage","",""
"jeunes","219","2","NaturalHeritage","",""
"jeunes","219","3","ParkAndGarden;Castle","","Contemporain"
"jeunes","219","4","ParkAndGarden","",""
"jeunes","219","5","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","219","6","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","219","7","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","219","8","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","219","9","NaturalHeritage","",""
"jeunes","219","10","BrasserieOrTavern","",""
"jeunes","219","11","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","219","12","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","219","13","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","220","0","SelfCateringAccommodation","",""
"jeunes","220","1","SelfCateringAccommodation","",""
"jeunes","220","2","HolidayCentre;GroupLodging","",""
"jeunes","220","3","GroupLodging","",""
"jeunes","220","4","HolidayCentre","",""
"jeunes","220","5","SelfCateringAccommodation","",""
"jeunes","220","6","SelfCateringAccommodation","",""
"jeunes","220","7","ParkAndGarden;Citadel;ArcheologicalSite;Castle","",""
"jeunes","220","8","NaturalHeritage;Mill","",""
"jeunes","220","9","ParkAndGarden;NaturalHeritage","",""
"jeunes","220","10","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"jeunes","220","11","SelfCateringAccommodation","",""
"jeunes","220","12","ClubOrHolidayVillage","",""
"jeunes","220","13","HolidayCentre","",""
"jeunes","220","14","YouthHostelAndInternationalCenter","",""
"jeunes","220","15","SelfCateringAccommodation","",""
"jeunes","221","0","SelfCateringAccommodation","",""
"jeunes","221","1","ParkAndGarden;Ruins;Castle","","Médiéval"
"jeunes","221","2","Museum","",""
"jeunes","221","3","Museum;TechnicalHeritage","",""
"jeunes","221","4","Restaurant","",""
"jeunes","221","5","SelfCateringAccommodation","",""
"jeunes","221","6","SelfCateringAccommodation","",""
"jeunes","221","7","SelfCateringAccommodation","",""
"jeunes","221","8","YouthHostelAndInternationalCenter","",""
"jeunes","221","9","BrasserieOrTavern","",""
"jeunes","221","10","YouthHostelAndInternationalCenter","",""
"jeunes","221","11","GroupLodging;HolidayCentre;StopOverOrGroupLodge","",""
"jeunes","221","12","SelfCateringAccommodation","",""
"jeunes","221","13","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","221","14","SelfCateringAccommodation","",""
"jeunes","222","0","SelfCateringAccommodation","",""
"jeunes","222","1","ParkAndGarden","",""
"jeunes","222","2","CafeOrTeahouse;Restaurant","",""
"jeunes","222","3","Museum","",""
"jeunes","222","4","NaturalHeritage","",""
"jeunes","222","5","SelfCateringAccommodation","",""
"jeunes","222","6","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","222","7","SelfCateringAccommodation","",""
"jeunes","222","8","CamperVanArea","",""
"jeunes","222","9","ParkAndGarden;Castle","",""
"jeunes","222","10","NaturalHeritage;Mill;Museum","","Xixe siècle"
"jeunes","222","11","SportsAndLeisurePlace;EquipmentRepairShop;EquipmentRentalShop","Rental;Product;EquipmentRental",""
"jeunes","222","12","ParkAndGarden","",""
"jeunes","222","13","NaturalHeritage","",""
"jeunes","222","14","ParkAndGarden","",""
"jeunes","222","15","CamperVanArea","",""
"jeunes","222","16","HolidayCentre;GroupLodging","",""
"jeunes","222","17","CamperVanArea","",""
"jeunes","223","0","SelfCateringAccommodation","",""
"jeunes","223","1","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;MultiActivity;Practice;Product;Course;EquipmentRental;DevelopmentCourse;IntroductionCourse;FirstPractice;FreePractice",""
"jeunes","223","2","GroupLodging","",""
"jeunes","223","3","Museum","",""
"jeunes","223","4","BrasserieOrTavern","",""
"jeunes","223","5","Museum","",""
"jeunes","223","6","SelfCateringAccommodation","",""
"jeunes","223","7","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","223","8","SelfCateringAccommodation","",""
"jeunes","223","9","CafeOrTeahouse;HotelRestaurant","",""
"jeunes","223","10","Museum;TechnicalHeritage","",""
"jeunes","223","11","Restaurant","",""
"jeunes","223","12","CafeOrTeahouse;HotelRestaurant","",""
"jeunes","223","13","YouthHostelAndInternationalCenter","",""
"jeunes","223","14","CafeOrTeahouse;HotelRestaurant","",""
"jeunes","224","0","SelfCateringAccommodation","",""
"jeunes","224","1","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","224","2","ParkAndGarden;Castle","",""
"jeunes","224","3","BrasserieOrTavern","",""
"jeunes","224","4","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;Practice;Product;Course;DevelopmentCourse;IntroductionCourse;EquipmentRental;FreePractice",""
"jeunes","224","5","SelfCateringAccommodation","",""
"jeunes","224","6","GroupLodging","",""
"jeunes","224","7","SelfCateringAccommodation","",""
"jeunes","224","8","SelfCateringAccommodation","",""
"jeunes","224","9","ParkAndGarden","",""
"jeunes","224","10","BrasserieOrTavern","",""
"jeunes","224","11","SelfCateringAccommodation","",""
"jeunes","224","12","SelfCateringAccommodation","",""
"jeunes","225","0","SelfCateringAccommodation","",""
"jeunes","225","1","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;Practice;Product;Course;EquipmentRental;DevelopmentCourse;IntroductionCourse;FirstPractice;FreePractice",""
"jeunes","225","2","FarmhouseInn","",""
"jeunes","225","3","GroupLodging","",""
"jeunes","225","4","NaturalHeritage","",""
"jeunes","225","5","GroupLodging","",""
"jeunes","225","6","SelfCateringAccommodation","",""
"jeunes","225","7","CityHeritage","","Renaissance;Gothique;Xixe siècle"
"jeunes","225","8","SelfCateringAccommodation","",""
"jeunes","225","9","SelfCateringAccommodation","",""
